"user","ML1","ML3","ML2"
359,0.956038674853079,0.210902297568057,0.924331371724346
360,1.16022999145421,0.46607834739551,0.444296460557773
361,0.968062986741305,-0.128819842241999,0.61392148385865
362,0.879151986090648,0.451103981499945,0.709126273292317
363,0.199437139171727,-0.134810567201084,-0.12104256180544
364,0.600201793522878,0.263240195281503,0.752088564248486
365,-1.05094841230493,-1.06750173392155,0.105317880142549
366,0.586270524251215,0.13832845945801,0.385786194334535
367,-1.42010428810143,-0.675351149482717,0.103942333240214
368,0.936693650955857,0.196692948908629,-0.418644466510103
369,0.92230554148875,0.678352025440914,0.830849540084452
370,0.978410766946694,0.289495302038147,-0.78878922749593
371,-0.320198523075929,0.25903952647315,0.446094268108908
372,0.221186007484936,0.459936740550293,-0.103917547009875
373,0.644384824091456,0.503896394511172,1.93064975218214
374,0.66162872777738,0.362218625217566,0.985919353926723
375,1.23604934098956,0.423356738882541,1.41182941632884
376,-0.196753822399917,0.0966088657101766,0.206470809338429
377,0.53968761259479,-0.552297229823888,-0.0642283550218831
378,0.573861084384388,-0.349405854789637,-0.696962059109191
379,0.477596569981363,0.0238477307203124,0.542871627512877
380,1.64058306518431,1.34790504269616,1.79836702828976
381,1.33848885231682,1.36461836074778,1.58764424865974
382,0.799557582501749,1.37032835201469,1.22518675812022
383,0.765647141192053,1.03953233926023,1.04787558645115
384,0.334025653366613,1.082879943145,1.396316080926
385,1.09510426868151,0.936760948264903,1.34459207616646
386,0.831819183157107,1.12642003690801,1.38186566010519
387,1.69773249644491,1.3567985069462,1.30763966162022
388,1.09667138283446,1.3312824349148,1.64245258289798
389,-0.0161766921971918,-0.236464404272996,2.48165883883552
390,1.64470923094105,1.4054680446935,1.82520311172691
391,-2.60885372217459,-1.10856270659064,2.30416586114176
392,1.30437181701594,1.37720914370538,2.01797619995346
393,1.08213711363394,1.31815399627456,1.35202025353768
394,1.38095657025481,1.36207733673525,1.34623983816757
395,1.64326188287353,1.3510482545013,1.69824969981105
396,1.64530020878464,1.39983108862512,1.67250170704783
397,0.161270285477269,0.574560115639378,1.34504746907256
398,0.603323385249466,0.698374210256185,1.00287670822934
399,0.0933414218983694,0.972462302237005,1.44963292881231
400,-0.217653490195528,0.755283096722438,1.22746077905115
401,-1.77694509507351,-0.839532025412373,1.66271098992128
402,-2.69462643866554,-1.3602628793867,1.59646749566357
403,-0.426702885957502,-0.458216021309831,1.73057822652509
404,1.14534718128223,1.44334380678107,1.12021453256317
405,0.652410894025482,-0.47015936150238,0.939929781513376
406,-2.56193666566161,-0.481430739431166,0.635238814585585
407,-0.515915563218508,-0.629911406358674,1.0484636670871
408,0.549242352333281,0.965613784705823,-0.799060426128847
409,1.30299939050432,0.627778960284755,0.249070643550843
410,-1.75173807518423,-0.499081230664083,1.53292810908777
411,0.00307418660510583,0.00667650549362349,1.01257017245002
412,0.262803318056707,0.625397931815868,1.96124618158852
413,0.174282814837743,0.307679681493545,0.117297612821522
414,0.544115113336981,0.57976230589692,0.265008338359412
415,0.927119015654546,0.792676838527921,0.641975103973279
416,0.742684362070704,0.575815496539635,0.0821953388359501
417,0.883462718977955,0.821266415038333,0.700039126652016
418,0.736924678060166,0.801687596601988,0.316341595195949
419,1.10059981457422,0.900871363620577,0.606385595565264
420,0.697673936782531,0.667040845867728,0.261045664209917
421,0.981998859893553,0.898340507432508,0.673419964411935
422,0.849813880144663,0.815679866063866,0.613797190230603
423,0.687365554208334,0.734141969140802,0.350660075431329
424,1.00287422703674,0.771767703231871,0.46483124032293
425,0.799570537524362,0.817260330859816,0.273590104176887
426,0.937884049680289,0.724722845410367,0.363305493401086
427,0.540689767752536,0.775293768584313,0.627070883809474
428,0.686868409203411,0.691174617063703,0.344450832699551
429,0.717714154012454,0.815419280827661,0.411943165493464
430,0.504385439457255,0.615622993190392,0.326335071201906
431,0.515480669448761,0.613420433228147,0.472141204197334
432,1.14418478999538,0.897739560711467,0.486602850968538
433,1.15379768159269,0.953915177495434,0.662288436790191
434,0.654542780212644,0.699763647424845,0.0494324414906477
435,0.752127562226657,0.707102014009377,0.330763110668148
436,0.876361069544032,0.694854129754837,0.0989224555829699
437,-0.0704565197916864,0.0946109784486394,-0.351868860839222
438,0.459722152255084,0.666687539394591,0.303302775497479
